Products_link,Products_Model,Products_details,Price_regular,Price_offers,Currency,Known_price
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-10t-pro-30132,Xiaomi Mi 10T Pro,2020 - 8 cores - 6.67 inch - 128GB - Silver - 30132,375,350,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-sm-g980fzadeee,Samsung Galaxy S20,8 cores - 6.2 inch - 128GB - gray - SM-G980FZADEEE,1106.4, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a9-sam-sm-a920fdsbl4,Samsung Galaxy A9,2018 - 8 cores - 6.3 inch - 128GB - Blue - SAM-SM-A920FDSBL4,299.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-poco-x4-pro-mzb0ayueu,Xiaomi POCO X4 Pro,2022 - 8 cores - 6.67 inch - 256GB - Blue - MZB0AYUEU,371, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-j5-2016-sm-j510fzwnlux,Samsung Galaxy J5 2016,4 cores - 5.2 inch - 16GB - White - SM-J510FZWNLUX,159.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-g22-patw0011es,Motorola G22,8 cores - 6.5 inch - 128GB - Black - PATW0011ES,180.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-blackview-bv4900-bv4900progreen,Blackview BV4900,2021 - 8 cores - 5.7 inch - 64GB - Green - BV4900PROGREEN,179.95,169.95,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-sm-s906uzwaxau,Samsung Galaxy S22+,Qualcomm Snapdragon 8 Gen 1 - 6.6 inch - 128GB - Phantom White - SM-S906UZWAXAU,999.99,33.33,USD,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-mltx3lla,Apple iPhone 13 Pro,A15 Bionic chip with next-generation Neural Engine - 6.1 inch - 256GB - Silver - MLTX3LL/A,999.99,27.77,USD,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-mln23lla,Apple iPhone 13,A15 Bionic chip with next-generation Neural Engine - 6.1 inch - 512GB - Midnight - MLN23LL/A,999.99,27.77,USD,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpx73lla,Apple iPhone 14,"A15 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.1 inch - 512GB - Purple - MPX73LL/A",1099.99,30.55,USD,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-fold-sm-f900uzsdxaa,Samsung Galaxy Fold,Qualcomm Snapdragon 855 - 7.3 inch - 512GB - Space Silver - SM-F900UZSDXAA,,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-mndt3lla,Apple iPhone 13 Pro,A15 Bionic chip with next-generation Neural Engine - 6.1 inch - 128GB - Alpine Green - MNDT3LL/A,899.99,24.99,USD,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990uzaaxau,Samsung Galaxy S21 FE,Qualcomm Snapdragon 888 - 6.4 inch - 128GB - Graphite - SM-G990UZAAXAU,25,18.74,USD,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721uzaaxaa,Samsung Galaxy Z Flip4,Snapdragon 8+ Gen 1 - 6.7 inch - 128GB - Graphite - SM-F721UZAAXAA,999.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq463lla,Apple iPhone 14 Plus,"A15 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.7 inch - 512GB - Purple - MQ463LL/A",1199.99,33.33,USD,4
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-jblt600btncblk,Samsung Galaxy S21 FE,2022 - Qualcomm Snapdragon 888 - 8 cores - 6.4 inch - 128GB - Black - JBLT600BTNCBLK,578.95,528.95,EUR,4
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-5-iii-xqbq62b,Sony Xperia 5 III,Qualcomm Snapdragon 888 5G Mobile Platform - 6.1 inch - 128GB - Black - XQBQ62/B,999.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-max-mq8n3lla,Apple iPhone 14 Pro Max,"A16 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.7 inch - 128GB - Space Black - MQ8N3LL/A",1099.99,30.55,USD,4
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-max-mq8v3lla,Apple iPhone 14 Pro Max,"A16 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.7 inch - 256GB - Gold - MQ8V3LL/A",1199.99,50,USD,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-sm-s901uzkevzw,Samsung Galaxy S22,Qualcomm Snapdragon 8 Gen 1 - 6.1 inch - 256GB - Phantom Black - SM-S901UZKEVZW,849.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-max-mq8w3lla,Apple iPhone 14 Pro Max,"A16 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.7 inch - 256GB - Deep Purple - MQ8W3LL/A",1199.99,33.33,USD,4
https://www.device-specs.io/categories/smartphones/specifications-nokia-54-hq5020m519000,Nokia 5.4,2020 - 8 cores - 6.39 inch - 64GB - Blue - HQ5020M519000,219, ,,1
https://www.device-specs.io/categories/smartphones/specifications-redmi-9c-6934177766701,Redmi 9C,2020 - 8 cores - 6.53 inch - 32GB - Midnight Gray - 6934177766701,174.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oukitel-wp9-wp96128og,Oukitel WP9,8 cores - 5.86 inch - 128GB - Orange - WP96128OG,315.5, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oukitel-wp9-wp96128rd,Oukitel WP9,8 cores - 5.86 inch - 128GB - Black - WP96128RD,286.5,269.95,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-edge-20-par00050ro,Motorola Edge 20,8 cores - 6.67 inch - 128GB - Green - PAR00050RO,434.09, ,,1
https://www.device-specs.io/categories/smartphones/specifications-doogee-s98-s98pro,Doogee S98,2022 - 6.3 inch - 256GB - Black - S98PRO,429, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-8-6941399044524,Realme 8,2021 - 8 cores - 6.4 inch - 64GB - Silver - 6941399044524,273.95,272.52,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq403lla,Apple iPhone 14 Plus,"A15 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.7 inch - 256GB - Purple - MQ403LL/A",999.99,27.77,USD,4
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721ulbaxau,Samsung Galaxy Z Flip4,Snapdragon 8+ Gen 1 - 6.7 inch - 128GB - Blue - SM-F721ULBAXAU,999.99,33.33,USD,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-mq213lla,Apple iPhone 14 Pro,"A16 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.1 inch - 512GB - Gold - MQ213LL/A",1299.99,54.17,USD,1
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-1-iii-xqbc62b,Sony Xperia 1 III,Qualcomm Snapdragon 888 5G Mobile Platform - 6.5 inch - 256GB - Black - XQBC62/B,607.99,,USD,1
https://www.device-specs.io/categories/smartphones/specifications-oppo-a57s-cph2385sk,Oppo A57s,2022 - MediaTek Helio G35 - 8 cores - 6.56 inch - 128GB - Black - CPH2385SK,225, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip3-sm-f711ulvbxaasm-f711ulvaxaa,Samsung Galaxy Z Flip3,Snapdragon 888 - 6.7 inch - 128GB - Lavender - SM-F711ULVBXAA/SM-F711ULVAXAA,400.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990ulvdxaa,Samsung Galaxy S21 FE,Qualcomm Snapdragon 888 - 6.4 inch - 128GB - Lavender - SM-G990ULVDXAA,699.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-oppo-find-x5-ch2307ae,Oppo Find X5,2022 - Qualcomm Snapdragon 888 - 8 cores - 6.55 inch - 256GB - White - CH2307AE,905, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq3u3lla,Apple iPhone 14 Plus,"A15 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, 5-core GPU, 16-core Neural Engine - 6.7 inch - 128GB - Purple - MQ3U3LL/A",899.99,24.99,USD,3
https://www.device-specs.io/categories/smartphones/specifications-oppo-find-x5-ch2307sk,Oppo Find X5,2022 - Qualcomm Snapdragon 888 - 8 cores - 6.55 inch - 256GB - Black - CH2307SK,639, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-sm-s906uzkexaa,Samsung Galaxy S22+,Qualcomm Snapdragon 8 Gen 1 - 6.6 inch - 256GB - Phantom Black - SM-S906UZKEXAA,1049.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-fold4-sm-f936uzeevzw,Samsung Galaxy Z Fold4,Snapdragon 8+ Gen 1 - 7.6 inch - 512GB - Beige - SM-F936UZEEVZW,53.33,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-oppo-a96-cph2333se,Oppo A96,2022 - Qualcomm Snapdragon 680 - 8 cores - 6.56 inch - 128GB - Blue - CPH2333SE,275, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-7a-mzb7813eu,Xiaomi Redmi 7A,2019 - 8 cores - 5.45 inch - 32GB - Black - MZB7813EU,144.93, ,,1
https://www.device-specs.io/categories/smartphones/specifications-ulefone-armor-8-amr8p8128rd,Ulefone Armor 8,8 cores - 6.1 inch - 128GB - Red - AMR8P8128RD,317.3, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a21s-sm-a217fzkoeub,Samsung Galaxy A21s,2020 - 8 cores - 6.5 inch - 64GB - Black - SM-A217FZKOEUB,230, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-g22-patw0007se,Motorola moto g22,2022 - 8 cores - 6.5 inch - 64GB - iceblue - PATW0007SE,154, ,,1
https://www.device-specs.io/categories/smartphones/specifications-blackview-bv6300-pro-8992420,Blackview BV6300 Pro,2020 - 8 cores - 6.44 inch - 128GB - Green;Blue;Black;Yellow - 8992420,275,260.94,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-pro-hua-vogl29-128bk3,Huawei P30 Pro,2020 - 8 cores - 6.47 inch - 128GB - Black - HUA-VOGL29-128BK3,361.24, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-7a-3662515012755,Xiaomi Redmi 7a,2019 - 8 cores - 5.45 inch - 32GB - Black - 3662515012755,144.93, ,,1
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia10-xperia-64-10,Sony Xperia10,2016 - 8 cores - 6.6 inch - 64GB - black - Xperia-64-10,180.58, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-11-mhdj3fa,Apple iPhone 11,2019 - 6 cores - 6.1 inch - 128GB - White - MHDJ3F/A,650.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p20-pro-51092fha,Huawei P20 Pro,8 cores - 6.1 inch - 128GB - Blue - 51092FHA,254, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p10-lite-6901443183173,Huawei P10 lite,2017 - 4 cores - 5.2 inch - 64GB - Black - 6901443183173,143.8, ,,1
